epochs,disc_fake_loss,disc_real_loss,gan_loss,mean_disc_loss
74,0.43091297149658203,0.9842827916145325,1.954609751701355,0.7075978815555573
75,0.7300928235054016,0.3486129343509674,1.1830358505249023,0.5393528789281845
76,0.5779697299003601,0.38254430890083313,1.963465929031372,0.4802570194005966
77,0.33065471053123474,0.46051767468452454,2.310347557067871,0.39558619260787964
78,0.32370811700820923,0.39320170879364014,2.2916204929351807,0.3584549129009247
79,0.35312625765800476,0.39516472816467285,2.209242820739746,0.3741454929113388
80,0.40407925844192505,0.4596237242221832,2.187459945678711,0.43185149133205414
81,0.3975440561771393,0.3909149765968323,1.9364335536956787,0.3942295163869858
82,0.37567800283432007,0.3792065382003784,1.8440355062484741,0.37744227051734924
83,0.35318318009376526,0.40951037406921387,2.246664524078369,0.38134677708148956
84,0.3451365828514099,0.4095412492752075,2.165687084197998,0.3773389160633087
85,0.44641268253326416,0.36174193024635315,2.491682529449463,0.40407730638980865
86,0.5296721458435059,0.4057195782661438,3.0194766521453857,0.46769586205482483
87,1.0244526863098145,0.45268067717552185,2.165390729904175,0.7385666817426682
88,0.7519161701202393,0.40923649072647095,4.496408462524414,0.5805763304233551
89,0.4113926291465759,0.524843156337738,2.6173036098480225,0.468117892742157
90,0.40163660049438477,0.35554343461990356,2.215083122253418,0.37859001755714417
91,0.40440627932548523,0.3771050274372101,2.3296613693237305,0.39075565338134766
92,0.3991829752922058,0.38647526502609253,3.9385509490966797,0.39282912015914917
93,0.37295791506767273,0.3995853066444397,2.2959940433502197,0.3862716108560562
94,0.4077552258968353,0.41971588134765625,2.3623104095458984,0.4137355536222458
95,0.35364440083503723,0.4372899532318115,2.559882640838623,0.3954671770334244
96,0.42387065291404724,0.39470070600509644,2.9099960327148438,0.40928567945957184
97,0.48959678411483765,0.41437244415283203,3.2185897827148438,0.45198461413383484
98,0.7216924428939819,0.47657057642936707,4.553400039672852,0.5991315096616745
99,0.3674987256526947,0.7758708000183105,2.602940082550049,0.5716847628355026
100,0.48631536960601807,0.3973764181137085,5.883602142333984,0.4418458938598633
101,0.3685094118118286,0.42150402069091797,1.6214263439178467,0.3950067162513733
102,0.7274583578109741,0.3969475030899048,5.291509628295898,0.5622029304504395
103,0.5363652110099792,0.5156540870666504,3.5133137702941895,0.5260096490383148
104,0.7100862264633179,0.5669829845428467,2.4903831481933594,0.6385346055030823
105,0.37780410051345825,0.6171192526817322,2.1012039184570312,0.4974616765975952
106,0.495096355676651,0.49946901202201843,2.0988855361938477,0.4972826838493347
107,0.448403000831604,0.4354620575904846,2.542651891708374,0.4419325292110443
108,0.40834715962409973,0.48397567868232727,2.219430923461914,0.4461614191532135
109,0.3891104459762573,0.4578988254070282,2.353050708770752,0.42350463569164276
110,0.375193327665329,0.41056787967681885,2.468014717102051,0.3928806036710739
111,0.366210401058197,0.4037785530090332,2.7569305896759033,0.3849944770336151
112,0.3911089301109314,0.47390246391296387,3.0084259510040283,0.43250569701194763
113,0.34484273195266724,0.4043624699115753,2.079040050506592,0.3746026009321213
114,0.4504703879356384,0.3784754276275635,5.057402610778809,0.41447290778160095
115,0.41473132371902466,0.41713204979896545,2.4225897789001465,0.41593168675899506
116,0.4218365252017975,0.3964506983757019,3.000361919403076,0.4091436117887497
117,0.3951060175895691,0.3885194957256317,2.9159374237060547,0.3918127566576004
118,0.6943080425262451,0.46683159470558167,5.723361492156982,0.5805698186159134
119,0.36353030800819397,0.8297258019447327,1.7976497411727905,0.5966280549764633
120,1.1233247518539429,0.40832778811454773,1.8311970233917236,0.7658262699842453
121,0.3234073221683502,0.4469034969806671,2.8112316131591797,0.38515540957450867
122,0.3607805073261261,0.46723103523254395,2.3619089126586914,0.414005771279335
123,0.36941730976104736,0.4052110016345978,2.642317771911621,0.38731415569782257
124,0.3446429371833801,0.40604710578918457,2.238004207611084,0.37534502148628235
125,0.3618773818016052,0.3713841140270233,2.549867630004883,0.36663074791431427
126,0.34226447343826294,0.37551599740982056,2.5740694999694824,0.35889023542404175
127,0.3751055598258972,0.3931892514228821,2.8365237712860107,0.38414740562438965
128,0.3664173483848572,0.4369646906852722,2.5757007598876953,0.4016910195350647
129,0.6561330556869507,0.37701109051704407,5.035302639007568,0.5165720731019974
130,0.3325149118900299,0.7799109816551208,2.171862840652466,0.5562129467725754
131,0.6979259252548218,0.33972659707069397,4.066112518310547,0.5188262611627579
132,0.35304200649261475,0.42228269577026367,2.530691623687744,0.3876623511314392
133,0.4087308645248413,0.4241851568222046,3.3416926860809326,0.41645801067352295
134,0.34319743514060974,0.38048839569091797,2.34584641456604,0.36184291541576385
135,0.6658647060394287,0.3937058746814728,2.5793087482452393,0.5297852903604507
136,0.484951913356781,0.6002427339553833,2.6734142303466797,0.5425973236560822
137,0.35370945930480957,0.6162236332893372,2.9385738372802734,0.48496654629707336
138,0.8018546104431152,0.40397337079048157,3.280190944671631,0.6029139906167984
139,0.3565596342086792,0.5367183685302734,2.719679355621338,0.4466390013694763
140,0.36422550678253174,0.5286109447479248,2.6358466148376465,0.44641822576522827
141,0.3557102680206299,0.39566850662231445,2.5052263736724854,0.37568938732147217
142,0.4326401948928833,0.40799546241760254,5.211298942565918,0.4203178286552429
143,0.3674784302711487,0.384048730134964,2.410733461380005,0.37576358020305634
144,0.5471616983413696,0.39400550723075867,2.687448024749756,0.47058360278606415
145,0.4613642394542694,0.5508788824081421,2.5332882404327393,0.5061215609312057
146,0.3856554627418518,0.5428458452224731,2.2005767822265625,0.4642506539821625
147,0.485109806060791,0.4338645339012146,2.9734983444213867,0.4594871699810028
148,0.3683152198791504,0.47849297523498535,1.9902015924453735,0.42340409755706787
149,0.5106074810028076,0.4041404128074646,3.3639774322509766,0.4573739469051361
150,0.3863336443901062,0.4770943522453308,2.5038187503814697,0.4317139983177185
151,0.35432764887809753,0.4017699956893921,2.067415714263916,0.3780488222837448
152,0.3388917148113251,0.3742724657058716,2.087157726287842,0.3565820902585983
153,0.34015440940856934,0.37734800577163696,2.2989628314971924,0.35875120759010315
154,0.3513233959674835,0.42822617292404175,2.092254638671875,0.38977478444576263
155,0.3413737118244171,0.38814038038253784,2.4120354652404785,0.3647570461034775
156,0.3675695061683655,0.42442625761032104,2.255490303039551,0.39599788188934326
157,0.3312787711620331,0.4073790907859802,2.351658344268799,0.36932893097400665
158,0.3975045084953308,0.4061702489852905,2.5102994441986084,0.40183737874031067
159,0.34333789348602295,0.4331578016281128,2.762124538421631,0.38824784755706787
160,0.36307036876678467,0.4271698594093323,2.5705556869506836,0.39512011408805847
161,0.33355963230133057,0.5012269616127014,2.8273520469665527,0.417393296957016
162,0.3781823515892029,0.38299137353897095,2.2993311882019043,0.3805868625640869
163,0.40869176387786865,0.39021286368370056,3.322650909423828,0.3994523137807846
164,0.36669760942459106,0.45441123843193054,2.059567451477051,0.4105544239282608
165,0.5918829441070557,0.3756616711616516,4.887015342712402,0.48377230763435364
166,0.34906071424484253,0.6029443144798279,1.8973523378372192,0.4760025143623352
167,0.4387909173965454,0.40037885308265686,3.154106378555298,0.41958488523960114
168,0.3259589672088623,0.4705471694469452,2.415717601776123,0.39825306832790375
169,0.3570886254310608,0.3982476592063904,2.348639726638794,0.3776681423187256
170,0.3283592760562897,0.3866443634033203,2.3666486740112305,0.357501819729805
171,0.34537315368652344,0.35616424679756165,2.482386589050293,0.35076870024204254
172,0.34776246547698975,0.3767947554588318,2.411834478378296,0.36227861046791077
173,0.35933980345726013,0.47021281719207764,2.3336048126220703,0.4147763103246689
174,0.3509325683116913,0.4010930359363556,2.3789732456207275,0.37601280212402344
175,0.36156898736953735,0.3762856721878052,2.4616174697875977,0.36892732977867126
176,0.36960312724113464,0.45081230998039246,2.413519859313965,0.41020771861076355
177,0.3456450402736664,0.3997894525527954,2.3687000274658203,0.3727172464132309
178,0.33457085490226746,0.42966747283935547,2.3681771755218506,0.38211916387081146
179,0.3804165720939636,0.3835584223270416,2.1383719444274902,0.3819874972105026
180,0.40543150901794434,0.4010637402534485,3.2990846633911133,0.4032476246356964
181,0.3760749101638794,0.41365283727645874,1.7314406633377075,0.39486387372016907
182,0.697428822517395,0.3676663339138031,5.9334917068481445,0.5325475782155991
183,0.42500418424606323,0.6727043390274048,2.344714641571045,0.548854261636734
184,0.5322446823120117,0.37349772453308105,1.6457889080047607,0.4528712034225464
185,0.3929460644721985,0.3712502717971802,2.083493232727051,0.38209816813468933
186,0.34768909215927124,0.4446460008621216,2.173699378967285,0.3961675465106964
187,0.37413424253463745,0.40523403882980347,2.0357820987701416,0.38968414068222046
188,0.35747987031936646,0.4024834632873535,2.058100461959839,0.37998166680336
189,0.3722727298736572,0.44666561484336853,2.1025021076202393,0.4094691723585129
190,0.4356498420238495,0.41280287504196167,2.180551528930664,0.4242263585329056
191,0.36064422130584717,0.42436903715133667,2.3278918266296387,0.3925066292285919
192,0.35391074419021606,0.3982209265232086,2.367400646209717,0.37606583535671234
193,0.3944999575614929,0.40183740854263306,3.7101902961730957,0.398168683052063
194,0.4197283387184143,0.43324100971221924,5.134001731872559,0.4264846742153168
195,0.6855076551437378,0.5559210777282715,6.192016124725342,0.6207143664360046
196,0.36014246940612793,0.9958333969116211,2.693960428237915,0.6779879331588745
197,0.3578778803348541,0.3918992877006531,2.6128957271575928,0.3748885840177536
198,0.5242879390716553,0.4068283438682556,3.4687697887420654,0.46555814146995544
199,0.33921727538108826,0.5888340473175049,2.231611728668213,0.46402566134929657
200,0.41186368465423584,0.413277804851532,3.4913039207458496,0.4125707447528839
201,0.3490639328956604,0.37580665946006775,2.336238384246826,0.3624352961778641
202,0.5577588081359863,0.4783198833465576,3.135073661804199,0.518039345741272
203,0.3577550947666168,0.48171037435531616,2.4279823303222656,0.4197327345609665
204,0.37811997532844543,0.43691104650497437,2.010681390762329,0.4075155109167099
205,0.33411920070648193,0.3738240897655487,2.221170663833618,0.3539716452360153
206,0.3390440344810486,0.38324567675590515,2.1819701194763184,0.36114485561847687
207,0.32818931341171265,0.37009358406066895,2.3344902992248535,0.3491414487361908
208,0.339520126581192,0.38504844903945923,2.378655433654785,0.3622842878103256
209,0.3511359989643097,0.40225347876548767,2.180570125579834,0.3766947388648987
210,0.3466204106807709,0.35549482703208923,2.308453321456909,0.35105761885643005
211,0.31534719467163086,0.39739131927490234,2.450760841369629,0.3563692569732666
212,0.32180359959602356,0.39472106099128723,2.150683641433716,0.3582623302936554
213,0.3738672137260437,0.36715251207351685,2.4643704891204834,0.3705098628997803
214,0.3369666635990143,0.3830774426460266,2.30812406539917,0.36002205312252045
215,0.3913934826850891,0.3734319508075714,3.6516997814178467,0.38241271674633026
216,0.39349275827407837,0.39965033531188965,2.2210536003112793,0.396571546792984
217,0.4955713748931885,0.389473021030426,3.334855794906616,0.44252219796180725
218,0.4374522566795349,0.4023093581199646,2.506523370742798,0.41988080739974976
219,0.385383665561676,0.38250499963760376,2.0180444717407227,0.3839443325996399
220,0.36576586961746216,0.35060781240463257,2.187849760055542,0.35818684101104736
221,0.3436478078365326,0.40045684576034546,2.1384191513061523,0.372052326798439
222,0.3634810447692871,0.3755536675453186,2.18436598777771,0.36951735615730286
223,0.39578717947006226,0.38838574290275574,2.429499626159668,0.392086461186409
224,0.3840525150299072,0.42396533489227295,2.713360071182251,0.4040089249610901
225,0.3650015592575073,0.5121659636497498,2.6700172424316406,0.43858376145362854
226,0.3387644290924072,0.39273399114608765,2.2391462326049805,0.36574921011924744
227,0.3951556086540222,0.3956398367881775,2.270354747772217,0.39539772272109985
228,0.32629311084747314,0.39651283621788025,2.3311033248901367,0.3614029735326767
229,0.37807905673980713,0.39086782932281494,1.9998623132705688,0.38447344303131104
230,0.3733344078063965,0.37615376710891724,2.2418270111083984,0.37474408745765686
231,0.3615550398826599,0.3975656032562256,2.2632174491882324,0.37956032156944275
232,0.390426367521286,0.43226757645606995,2.497209072113037,0.411346971988678
233,0.36253616213798523,0.41978394985198975,2.1431546211242676,0.3911600559949875
234,0.36840176582336426,0.4069058299064636,2.4320921897888184,0.38765379786491394
235,0.32497161626815796,0.4005357623100281,2.2460007667541504,0.362753689289093
236,0.36076226830482483,0.40760377049446106,2.450863838195801,0.38418301939964294
237,0.34853649139404297,0.36378130316734314,2.098811388015747,0.35615889728069305
238,0.35582950711250305,0.37474775314331055,2.4869391918182373,0.3652886301279068
239,0.35980117321014404,0.46799808740615845,2.2309515476226807,0.41389963030815125
240,0.36630702018737793,0.38269054889678955,2.9565601348876953,0.37449878454208374
241,0.3300328254699707,0.4285680651664734,1.8800513744354248,0.37930044531822205
242,0.5082626342773438,0.3596884608268738,5.343730926513672,0.43397554755210876
243,0.36739078164100647,0.7615106105804443,1.7178071737289429,0.5644506961107254
244,0.48857206106185913,0.38821476697921753,3.3405921459198,0.43839341402053833
245,0.35243719816207886,0.5096267461776733,2.4593210220336914,0.4310319721698761
246,0.38159307837486267,0.3694385588169098,2.131610870361328,0.37551581859588623
247,0.33153119683265686,0.3668590784072876,2.3712754249572754,0.34919513761997223
248,0.34014999866485596,0.38247397541999817,2.3253393173217773,0.36131198704242706
249,0.35770440101623535,0.39848849177360535,2.127650260925293,0.37809644639492035
250,0.38115498423576355,0.36725154519081116,2.73048734664917,0.37420326471328735
251,0.36168527603149414,0.38407254219055176,3.0604071617126465,0.37287890911102295
252,0.39950573444366455,0.4559647738933563,7.194511413574219,0.42773525416851044
253,0.38048842549324036,0.4288136959075928,2.7038729190826416,0.40465106070041656
254,0.3745041787624359,0.37284034490585327,1.885587215423584,0.3736722618341446
255,0.34630250930786133,0.35128360986709595,2.1613683700561523,0.34879305958747864
256,0.32534027099609375,0.36489585041999817,2.219172477722168,0.34511806070804596
257,0.34107348322868347,0.36303773522377014,2.186760902404785,0.3520556092262268
258,0.3366462290287018,0.4221946597099304,2.0462822914123535,0.3794204443693161
259,0.33771181106567383,0.37055784463882446,2.1018118858337402,0.35413482785224915
260,0.33991318941116333,0.3661653399467468,2.2147812843322754,0.3530392646789551
261,0.3611202538013458,0.376697838306427,2.19110369682312,0.3689090460538864
262,0.36047446727752686,0.3763854503631592,2.658942699432373,0.368429958820343
263,0.33627280592918396,0.3852499723434448,2.970214366912842,0.3607613891363144
264,0.4834306538105011,0.39836323261260986,7.546171188354492,0.4408969432115555
265,0.3639441132545471,0.8060123920440674,1.6325953006744385,0.5849782526493073
266,0.6722173690795898,0.33882567286491394,2.1151528358459473,0.5055215209722519
267,0.3299412727355957,0.35095468163490295,2.5436673164367676,0.34044797718524933
268,0.3634501099586487,0.41104260087013245,1.857609510421753,0.38724635541439056
269,0.46728742122650146,0.383280873298645,2.458613872528076,0.42528414726257324
270,0.35095492005348206,0.45116275548934937,2.0776870250701904,0.4010588377714157
271,0.4033743739128113,0.3673962354660034,2.9887685775756836,0.38538530468940735
272,0.3570105731487274,0.3880497217178345,2.0876448154449463,0.37253014743328094
273,0.6119504570960999,0.3495626151561737,4.365845680236816,0.4807565361261368
274,0.35006117820739746,0.8107491731643677,1.5710773468017578,0.5804051756858826
275,0.6105971932411194,0.3553231954574585,3.2394728660583496,0.48296019434928894
276,0.3642548620700836,0.42209962010383606,2.7465314865112305,0.39317724108695984
277,0.34656161069869995,0.45327264070510864,1.8196446895599365,0.3999171257019043
278,0.3999059796333313,0.36404842138290405,2.0762038230895996,0.3819772005081177
279,0.3597719371318817,0.38883280754089355,2.447209358215332,0.37430237233638763
280,0.3409956991672516,0.435569703578949,2.2469592094421387,0.3882827013731003
281,0.3648450970649719,0.40718865394592285,2.3607397079467773,0.3860168755054474
282,0.363582968711853,0.4201226234436035,2.0913758277893066,0.39185279607772827
283,0.37419426441192627,0.3788946866989136,2.2639119625091553,0.3765444755554199
284,0.3412763774394989,0.38594844937324524,2.1325838565826416,0.36361241340637207
285,0.361977219581604,0.3927932381629944,2.3590362071990967,0.3773852288722992
286,0.3479112684726715,0.44940125942230225,2.158334255218506,0.3986562639474869
287,0.33094388246536255,0.36556094884872437,2.673978567123413,0.34825241565704346
288,0.3286198675632477,0.39604780077934265,2.1798551082611084,0.36233383417129517
289,0.38107821345329285,0.3763711154460907,2.8484020233154297,0.3787246644496918
290,0.35233932733535767,0.43610090017318726,2.374730110168457,0.39422011375427246
291,0.6588945984840393,0.44054651260375977,4.0654296875,0.5497205555438995
292,0.3769848644733429,0.6578544974327087,2.6805453300476074,0.5174196809530258
293,0.6421958804130554,0.3536820411682129,5.724102020263672,0.49793896079063416
294,0.3811649680137634,0.48542335629463196,2.530287742614746,0.4332941621541977
295,0.5379892587661743,0.43151527643203735,2.58304762840271,0.48475226759910583
296,0.39136362075805664,0.35974353551864624,2.407405376434326,0.37555357813835144
297,0.36307254433631897,0.3736165165901184,2.3688812255859375,0.3683445304632187
298,0.33539801836013794,0.3549346923828125,2.04152250289917,0.3451663553714752
299,0.6279019713401794,0.3874126076698303,7.189944267272949,0.5076572895050049
300,0.7114481925964355,0.40426409244537354,3.264596939086914,0.5578561425209045
301,0.38866573572158813,0.4336424469947815,2.0656774044036865,0.4111540913581848
302,0.3298444151878357,0.41320717334747314,2.1920738220214844,0.3715257942676544
303,0.3401485085487366,0.35152480006217957,1.9621970653533936,0.34583665430545807
304,0.3530274033546448,0.3678863048553467,1.951366662979126,0.3604568541049957
305,0.3487071692943573,0.4259980320930481,1.942629098892212,0.3873526006937027
306,0.3650403618812561,0.40606510639190674,1.8651628494262695,0.3855527341365814
307,0.38584232330322266,0.38910016417503357,1.8042501211166382,0.3874712437391281
308,0.44722169637680054,0.3870960474014282,2.004737377166748,0.4171588718891144
309,0.4766436517238617,0.4277230203151703,2.819671869277954,0.452183336019516
310,0.47699058055877686,0.3933422565460205,2.780398368835449,0.4351664185523987
311,0.89923095703125,0.4639722406864166,3.431976318359375,0.6816015988588333
312,0.33873122930526733,0.5297375917434692,2.238323211669922,0.4342344105243683
313,0.4764958918094635,0.4101591110229492,1.9845967292785645,0.44332750141620636
314,0.42207005620002747,0.36675944924354553,2.1669139862060547,0.3944147527217865
315,0.37163859605789185,0.43044811487197876,2.120994806289673,0.4010433554649353
316,0.42039579153060913,0.470065176486969,2.2096128463745117,0.44523048400878906
317,0.5569303035736084,0.5358765721321106,2.375675678253174,0.5464034378528595
318,0.38756701350212097,0.48509541153907776,2.5762906074523926,0.43633121252059937
319,0.3323904573917389,0.4646221101284027,2.261323928833008,0.3985062837600708
320,0.37331464886665344,0.37176889181137085,2.921872138977051,0.37254177033901215
321,0.3855518698692322,0.38691776990890503,1.9977067708969116,0.3862348198890686
322,0.505763828754425,0.38595643639564514,3.265547513961792,0.4458601325750351
323,0.36428797245025635,0.41110020875930786,2.2768924236297607,0.3876940906047821
324,0.44401440024375916,0.40407049655914307,2.238375186920166,0.4240424484014511
325,0.36487531661987305,0.40380048751831055,2.1288580894470215,0.3843379020690918
326,0.39843904972076416,0.4539950489997864,2.036457061767578,0.42621704936027527
327,0.3786787986755371,0.4075629711151123,2.115018129348755,0.3931208848953247
328,0.3686682879924774,0.3896777927875519,2.0851573944091797,0.37917304039001465
329,0.4022923707962036,0.42055290937423706,2.313157796859741,0.41142264008522034
330,0.44856929779052734,0.4600672721862793,2.486905574798584,0.4543182849884033
331,0.4631860852241516,0.5630298256874084,2.931739568710327,0.51310795545578
332,0.4340987801551819,0.4383997321128845,3.826089382171631,0.4362492561340332
333,0.40011173486709595,0.46520423889160156,2.4106383323669434,0.43265798687934875
334,0.4206988215446472,0.552201509475708,2.3436074256896973,0.4864501655101776
335,0.35935306549072266,0.449008047580719,2.396635055541992,0.4041805565357208
336,0.3766711354255676,0.42222681641578674,2.1401920318603516,0.3994489759206772
337,0.37442854046821594,0.4293697774410248,2.4220545291900635,0.40189915895462036
338,0.3840843141078949,0.44107139110565186,2.1422061920166016,0.4125778526067734
339,0.4309132695198059,0.4134777784347534,2.106529712677002,0.42219552397727966
340,0.40722039341926575,0.5192190408706665,2.091958999633789,0.4632197171449661
341,0.3455546200275421,0.44676947593688965,2.2174510955810547,0.3961620479822159
342,0.3638169467449188,0.4582524299621582,2.4057531356811523,0.4110346883535385
343,0.35599154233932495,0.37319624423980713,2.438455581665039,0.36459389328956604
344,0.37802815437316895,0.4761863350868225,2.617086410522461,0.4271072447299957
345,0.3495287001132965,0.48847687244415283,2.54366135597229,0.41900278627872467
346,0.3464972674846649,0.43724697828292847,2.698568344116211,0.3918721228837967
347,0.3994448781013489,0.45923224091529846,2.5948214530944824,0.42933855950832367
348,0.4240267276763916,0.4785923659801483,2.474165916442871,0.45130954682826996
349,0.4543919265270233,0.5058061480522156,2.2251994609832764,0.48009903728961945
350,0.3690582811832428,0.39063483476638794,2.348907470703125,0.37984655797481537
351,0.5426778793334961,0.5535521507263184,2.983140468597412,0.5481150150299072
352,0.3824055790901184,0.4971234202384949,2.010550022125244,0.43976449966430664
353,0.645610511302948,0.42974919080734253,3.921138286590576,0.5376798510551453
354,0.5592981576919556,0.8324995040893555,2.0598769187927246,0.6958988308906555
355,0.3788674473762512,0.49128106236457825,2.1690402030944824,0.43507425487041473
356,0.37619417905807495,0.42191028594970703,2.1530332565307617,0.399052232503891
357,0.4187838137149811,0.44053032994270325,2.307663679122925,0.42965707182884216
358,0.4853452444076538,0.46970731019973755,2.988022565841675,0.4775262773036957
359,0.5576699376106262,0.6107121109962463,3.2619128227233887,0.5841910243034363
360,0.39734718203544617,0.5867773294448853,2.2334227561950684,0.4920622557401657
361,0.4797899127006531,0.41094034910202026,2.1052803993225098,0.44536513090133667
362,0.4404063820838928,0.4469509422779083,1.8723807334899902,0.4436786621809006
363,0.36733224987983704,0.45516103506088257,1.9642035961151123,0.4112466424703598
364,0.3631402850151062,0.4330037832260132,2.067491054534912,0.3980720341205597
365,0.35295799374580383,0.4277161657810211,2.069286346435547,0.3903370797634125
366,0.36080580949783325,0.37253040075302124,2.113226890563965,0.36666810512542725
367,0.4112286865711212,0.46644628047943115,1.9060819149017334,0.4388374835252762
368,0.4595799446105957,0.43856081366539,2.254960060119629,0.44907037913799286
369,0.4537879228591919,0.5706391334533691,2.3177778720855713,0.5122135281562805
370,0.3473324179649353,0.44331860542297363,2.2037765979766846,0.39532551169395447
371,0.4080439507961273,0.405687153339386,2.404200792312622,0.40686555206775665
