epochs,disc_fake_loss,disc_real_loss,gan_loss
131,0.34296590089797974,0.4550228416919708,2.9460902214050293
132,0.31898367404937744,0.39948225021362305,1.9132136106491089
133,0.3602871894836426,0.41008126735687256,3.1287569999694824
134,0.44950318336486816,0.425712525844574,1.7841854095458984
135,0.42801183462142944,0.37742045521736145,2.3765904903411865
136,0.37623220682144165,0.4087774157524109,2.298814058303833
137,0.3285173773765564,0.3455471396446228,1.945512294769287
138,0.34246185421943665,0.3704330325126648,2.12368106842041
139,0.33430203795433044,0.36873364448547363,2.1605260372161865
140,0.3197517693042755,0.3542165458202362,2.142057180404663
141,0.3332935869693756,0.3705444931983948,2.083016872406006
142,0.3358333110809326,0.36902594566345215,2.128178358078003
143,0.3548305630683899,0.3585904836654663,2.566331148147583
144,0.35072392225265503,0.34854933619499207,2.3094520568847656
145,0.39079171419143677,0.3973250687122345,2.1668639183044434
146,0.44650405645370483,0.38772839307785034,1.899723768234253
147,0.3388248383998871,0.45499882102012634,2.1177303791046143
148,1.0924646854400635,0.4765602648258209,1.4703171253204346
149,0.6635428667068481,0.5469213724136353,2.240302801132202
150,0.44610971212387085,0.74821937084198,1.720676064491272
151,0.8278350830078125,0.506410539150238,1.4091321229934692
152,0.966577410697937,0.5519716143608093,2.4440793991088867
153,0.3671104311943054,0.784410297870636,2.05838680267334
154,0.4491414427757263,0.48066139221191406,1.9229626655578613
155,0.42782124876976013,0.4634843170642853,2.193253993988037
156,0.47736233472824097,0.4763689935207367,2.502375602722168
157,0.5617238879203796,0.49428513646125793,2.3527960777282715
158,0.6792564988136292,0.6526626348495483,3.2853541374206543
159,0.5056480169296265,0.5007188320159912,1.6861662864685059
160,0.41556674242019653,0.6346453428268433,1.6611120700836182
161,0.4143800139427185,0.42142942547798157,1.8293793201446533
162,0.44016745686531067,0.5036174058914185,1.566349983215332
163,0.47705745697021484,0.41881853342056274,1.5654065608978271
164,0.49490293860435486,0.495547354221344,1.5471761226654053
165,0.5275710821151733,0.5516519546508789,1.3552165031433105
166,0.5255771279335022,0.4079427421092987,1.3693766593933105
167,0.5873452425003052,0.4808722138404846,1.5789293050765991
168,0.5177197456359863,0.514532208442688,1.594186782836914
169,0.7783946990966797,0.5208309292793274,1.7283430099487305
170,0.6551100611686707,0.6941401958465576,1.6393342018127441
171,0.5050216317176819,0.6970726847648621,1.8646013736724854
172,0.36741745471954346,0.5960298776626587,2.0426578521728516
173,0.45532816648483276,0.5440065860748291,2.0177621841430664
174,0.539281964302063,0.49741697311401367,2.0426104068756104
175,0.5753629207611084,0.606532096862793,1.8771127462387085
176,0.4872196316719055,0.5621942281723022,1.8736279010772705
177,0.5237457156181335,0.6425055265426636,1.6028063297271729
178,0.5019829273223877,0.5271944999694824,1.809147834777832
179,0.41592681407928467,0.5712646245956421,1.7211512327194214
180,0.4761388599872589,0.5206047892570496,1.5865591764450073
181,0.5117941498756409,0.559046745300293,1.5502840280532837
182,0.443358838558197,0.4692566394805908,1.9658074378967285
183,0.36344385147094727,0.4784766733646393,2.088019371032715
184,0.4111248254776001,0.4360915720462799,1.8803895711898804
185,0.44917893409729004,0.41627463698387146,1.9263255596160889
186,0.42422613501548767,0.5475602149963379,1.7294901609420776
187,0.488540381193161,0.49782538414001465,1.6012532711029053
188,0.536919355392456,0.5062141418457031,1.9023127555847168
189,0.4433756470680237,0.5373073816299438,1.978455901145935
190,0.5310084223747253,0.5201433897018433,2.1823768615722656
191,0.4152364432811737,0.6164714097976685,1.9899492263793945
192,0.5291131138801575,0.5011633634567261,2.317420721054077
193,0.4246015250682831,0.6358053684234619,2.119692325592041
194,0.4249457120895386,0.511037290096283,2.4727773666381836
195,0.3837297260761261,0.5646995902061462,1.9528329372406006
196,0.45979928970336914,0.4259703755378723,2.0177526473999023
197,0.4417725205421448,0.5929557681083679,1.9142733812332153
198,0.4501592218875885,0.5141720771789551,1.9104984998703003
199,0.42013782262802124,0.47828319668769836,2.119452953338623
200,0.42067962884902954,0.508682131767273,2.356163740158081
201,0.5329679250717163,0.6035947799682617,2.717589855194092
202,0.36396461725234985,0.5956789255142212,2.470395803451538
203,0.41888898611068726,0.477542519569397,2.912200927734375
204,0.37467554211616516,0.4505293667316437,2.6363954544067383
205,0.4559198319911957,0.4595264196395874,2.5945472717285156
206,0.3564830720424652,0.465216726064682,2.269350051879883
207,0.3911355137825012,0.4254905581474304,2.165801525115967
208,0.4915933310985565,0.4811537265777588,2.1701173782348633
209,0.5474834442138672,0.5113556385040283,1.9714155197143555
210,0.8022596836090088,0.6422800421714783,1.747518539428711
211,1.5244245529174805,0.5217424035072327,1.6704916954040527
212,0.5240243077278137,0.8898830413818359,2.5567359924316406
213,0.3581574559211731,0.7262172698974609,1.9250497817993164
214,0.3912111520767212,0.46691325306892395,1.9780969619750977
215,0.4727160930633545,0.3882324993610382,2.38907790184021
216,0.3614702522754669,0.42661142349243164,2.2962989807128906
217,0.4161788821220398,0.3970937728881836,2.266171932220459
218,0.3807212710380554,0.38558727502822876,2.607532024383545
219,0.492359459400177,0.43068358302116394,3.8526039123535156
220,0.47558116912841797,0.5178523063659668,1.9060176610946655
221,0.6296684741973877,0.46835464239120483,2.6586925983428955
222,0.5026693344116211,0.6579689979553223,1.9869215488433838
223,0.7157571315765381,0.5221093893051147,1.7885326147079468
224,0.7681221961975098,0.5304959416389465,2.2440264225006104
225,0.6657363772392273,0.6037933826446533,2.1630992889404297
226,0.48084557056427,0.6447923183441162,1.9903254508972168
227,0.6818912029266357,0.5998110771179199,1.638753890991211
228,0.5917587280273438,0.5226634740829468,1.7785747051239014
229,0.6588804125785828,0.5448246002197266,1.5311869382858276
230,0.7298476696014404,0.6030200719833374,1.4710657596588135
231,0.4692216217517853,0.46085160970687866,1.9049594402313232
232,0.4120653569698334,0.47427642345428467,2.0023744106292725
233,0.5987392663955688,0.45149677991867065,1.5855226516723633
234,0.5483510494232178,0.45857638120651245,2.014816999435425
235,0.5721025466918945,0.6508986949920654,2.5814356803894043
236,0.49259740114212036,0.5837118029594421,1.5989787578582764
237,0.46132004261016846,0.5911475419998169,1.5597288608551025
238,0.5329723358154297,0.48937076330184937,1.754425287246704
239,0.613094687461853,0.5016487836837769,1.659912109375
240,0.5557906031608582,0.6231542825698853,1.7463111877441406
241,0.5055336952209473,0.6020624041557312,2.0554912090301514
242,0.37979328632354736,0.5781981945037842,2.3608150482177734
243,0.43507272005081177,0.49364036321640015,2.1436047554016113
244,0.6484811902046204,0.48208433389663696,2.5262649059295654
245,0.6289282441139221,0.676964521408081,2.141935348510742
246,0.6019394397735596,0.7711769938468933,2.2629804611206055
247,0.5245351791381836,0.7059189677238464,1.9033979177474976
248,0.7124018669128418,0.6175959706306458,1.3418854475021362
249,0.8462944030761719,0.6874750852584839,0.9825370907783508
250,0.7605719566345215,0.5955628156661987,1.4718550443649292
251,0.4822530448436737,0.6358588933944702,1.900721788406372
252,0.4655364751815796,0.6075200438499451,1.7662339210510254
253,0.5006645917892456,0.5565031170845032,1.6261746883392334
254,0.561975359916687,0.5253547430038452,1.6481701135635376
255,0.6424891352653503,0.6321064233779907,1.691399335861206
256,0.5083662271499634,0.5926235914230347,2.065700054168701
257,0.5210734009742737,0.6852459907531738,1.9656906127929688
258,0.5099046230316162,0.5785261392593384,1.831652045249939
259,0.46894699335098267,0.5791276097297668,1.707505702972412
260,0.4944823384284973,0.5806722640991211,1.5121437311172485
261,0.5641517639160156,0.4890073835849762,1.572908639907837
262,0.5618201494216919,0.6725108623504639,1.494950771331787
263,0.5011477470397949,0.5812485218048096,1.564432978630066
264,0.42692095041275024,0.5500103235244751,1.7299350500106812
265,0.3877668082714081,0.4479413628578186,1.9030870199203491
266,0.40426239371299744,0.4491366446018219,1.948941707611084
267,0.42417076230049133,0.46058517694473267,1.9534971714019775
268,0.4353812038898468,0.5283503532409668,2.0041542053222656
269,0.48668789863586426,0.5532095432281494,2.1697564125061035
270,0.506292462348938,0.5519513487815857,2.54083251953125
271,0.6673611402511597,0.714618444442749,2.551375150680542
272,0.4503861367702484,0.751091480255127,1.9899418354034424
273,0.6122062802314758,0.48816734552383423,2.5286216735839844
274,0.41563618183135986,0.6910536289215088,2.298774003982544
275,0.9131462574005127,0.5596638321876526,2.038727045059204
276,0.6917562484741211,0.7531359791755676,2.142538070678711
277,0.4147886633872986,0.6290682554244995,2.4510657787323
278,0.43485748767852783,0.5043222308158875,2.1281208992004395
279,0.35566937923431396,0.5102658271789551,2.007561206817627
280,0.46410271525382996,0.4238411784172058,2.0022521018981934
281,0.4122062921524048,0.485481858253479,2.110717296600342
282,0.42551034688949585,0.5845848917961121,1.9962058067321777
283,0.5025928020477295,0.5010564923286438,2.1478326320648193
284,0.45599865913391113,0.6104413270950317,2.0320558547973633
285,0.49771538376808167,0.5128965377807617,2.696772336959839
286,0.4025450348854065,0.6206591129302979,2.145627498626709
287,0.39068394899368286,0.5164568424224854,2.1685173511505127
288,0.41240882873535156,0.45399901270866394,2.0833804607391357
289,0.48437702655792236,0.5163930058479309,2.064330577850342
290,0.4271774888038635,0.501253604888916,2.204929828643799
291,0.41624915599823,0.5070610046386719,2.283294439315796
292,0.3970584273338318,0.4706338346004486,2.3485634326934814
293,0.41166752576828003,0.41029927134513855,2.6190643310546875
294,0.595893144607544,0.4377087950706482,2.167175769805908
295,1.1758346557617188,0.5558267831802368,2.124727725982666
296,1.0379855632781982,0.7046326398849487,1.9114429950714111
297,0.5003418326377869,0.9445774555206299,2.557727336883545
298,0.6735719442367554,0.7450315952301025,1.9836424589157104
299,0.6058363914489746,0.6835352182388306,1.6446223258972168
300,0.630496621131897,0.5835617184638977,1.657118797302246
301,0.5125383734703064,0.592785656452179,1.7899940013885498
302,0.4520168900489807,0.6769489645957947,1.7043824195861816
303,0.44127893447875977,0.562382698059082,1.8245010375976562
304,0.47175437211990356,0.4909898042678833,1.6363227367401123
305,0.6235543489456177,0.524479866027832,1.757030963897705
306,0.4617924094200134,0.6172212362289429,1.716994285583496
307,0.48917293548583984,0.5910835266113281,1.5880537033081055
308,0.5668541789054871,0.5053021907806396,1.6564323902130127
309,0.5061234831809998,0.6517579555511475,1.5485284328460693
310,0.4795808792114258,0.5987708568572998,1.696223497390747
311,0.42913371324539185,0.5333759784698486,1.7851006984710693
312,0.430497407913208,0.511025071144104,1.7144566774368286
313,0.5622872114181519,0.503670334815979,1.6902658939361572
314,0.6818290948867798,0.6170521974563599,2.2007789611816406
315,0.436237633228302,0.7567929029464722,2.0834591388702393
316,0.5289216637611389,0.6108088493347168,1.7860864400863647
317,0.49499791860580444,0.5624356269836426,1.6059699058532715
318,0.5439942479133606,0.6346693634986877,1.509899377822876
319,0.48763421177864075,0.5869113206863403,1.4918913841247559
320,0.4765724539756775,0.5943742394447327,1.5137698650360107
321,0.43092256784439087,0.5016490817070007,1.5543347597122192
322,0.4299260973930359,0.4476225674152374,1.807837963104248
323,0.468923956155777,0.5615125298500061,1.6582566499710083
324,0.6164249777793884,0.5320847034454346,1.5914236307144165
325,0.6552422046661377,0.6247672438621521,1.6670019626617432
326,0.6398884057998657,0.7458038330078125,1.6754369735717773
327,0.43522074818611145,0.6425964832305908,1.9500820636749268
328,0.43142595887184143,0.5429083108901978,1.923932671546936
329,0.47775059938430786,0.5078476667404175,1.9526798725128174
330,0.4832771420478821,0.5220831632614136,1.859161376953125
331,0.5554997324943542,0.5991194844245911,1.9431962966918945
332,0.5544261932373047,0.6959630846977234,1.8304443359375
333,0.48318982124328613,0.6640429496765137,1.943131685256958
334,0.48277711868286133,0.5736636519432068,1.8949971199035645
335,0.5026324987411499,0.4790516495704651,1.998764991760254
336,0.4564720690250397,0.5189528465270996,2.111004590988159
337,0.5216184258460999,0.5374091863632202,1.5990058183670044
338,0.5914080142974854,0.5297747850418091,1.8372976779937744
339,0.5384939908981323,0.5905847549438477,1.8835713863372803
340,0.44979047775268555,0.5728721618652344,1.9972138404846191
341,0.4789806306362152,0.6132494211196899,2.0403692722320557
342,0.4722239375114441,0.5238872170448303,1.777538537979126
343,0.6044908165931702,0.47453731298446655,1.7487938404083252
344,0.5632643103599548,0.526328980922699,2.028456211090088
345,0.6838675141334534,0.7480014562606812,1.789567470550537
346,0.543164849281311,0.6143993139266968,1.9238985776901245
347,0.5201765894889832,0.6447553634643555,1.6389238834381104
348,0.5807570219039917,0.6009795665740967,1.5880870819091797
349,0.536086916923523,0.5865988731384277,1.712193489074707
350,0.507698655128479,0.6164875030517578,1.8883429765701294
351,0.4446870684623718,0.5373215675354004,2.100510597229004
352,0.4722844362258911,0.5529134273529053,2.067196846008301
353,0.44578418135643005,0.494241863489151,1.846359133720398
354,0.5868316888809204,0.5545851588249207,1.7592812776565552
355,0.7465129494667053,0.6792473196983337,1.4603725671768188
356,0.585294246673584,0.5446227788925171,1.9274176359176636
357,0.600814938545227,0.6751078367233276,1.6509331464767456
358,0.7738577127456665,0.6480885148048401,1.3605291843414307
359,0.7415310144424438,0.6512188911437988,1.4873296022415161
360,0.5513538718223572,0.637874186038971,1.8399975299835205
361,0.478316992521286,0.6281155347824097,1.7049834728240967
362,0.5322487354278564,0.5695948600769043,1.4839799404144287
363,0.5672115087509155,0.5374193787574768,1.3609895706176758
364,0.601783037185669,0.5739056468009949,1.325332760810852
365,0.7200438976287842,0.5354133248329163,1.3377453088760376
366,0.6974052786827087,0.6824031472206116,1.5711877346038818
367,0.4755479693412781,0.656171441078186,1.6449625492095947
368,0.49616479873657227,0.5629137754440308,1.5187864303588867
369,0.6141338348388672,0.5998135805130005,1.2025941610336304
370,0.663891613483429,0.5808466672897339,1.2193536758422852
371,0.6092529296875,0.6152362823486328,1.2526123523712158
372,0.6526466608047485,0.6037662029266357,1.1998393535614014
373,0.688016414642334,0.6425968408584595,1.2727415561676025
374,0.6047654151916504,0.5613797307014465,1.6796395778656006
375,0.6467162370681763,0.5876523852348328,1.4742841720581055
376,0.597783625125885,0.6138295531272888,1.517378330230713
377,0.6250565052032471,0.6289215087890625,1.2078192234039307
378,0.6972408294677734,0.5407801866531372,1.2092015743255615
379,0.6535499095916748,0.5663359761238098,1.308743953704834
380,0.5832375288009644,0.5740979909896851,1.4021732807159424
381,0.5394010543823242,0.5788548588752747,1.423563003540039
382,0.5477668046951294,0.515933632850647,1.319157361984253
383,0.6622734069824219,0.5775640606880188,1.2871406078338623
384,0.6555883288383484,0.581320583820343,1.3736770153045654
385,0.6453597545623779,0.5848214030265808,1.4038033485412598
386,0.5689249038696289,0.6483662128448486,1.466766119003296
387,0.5575101375579834,0.6122541427612305,1.4775952100753784
388,0.48851391673088074,0.5599767565727234,1.4965758323669434
389,0.5768768191337585,0.6078681945800781,1.3848044872283936
390,0.6371954679489136,0.5806594491004944,1.5055396556854248
391,0.5792295336723328,0.6311507225036621,1.5431439876556396
392,0.590029776096344,0.6257610321044922,1.5918138027191162
393,0.5607887506484985,0.6885060667991638,1.486727237701416
394,0.5500750541687012,0.5940947532653809,1.527540683746338
395,0.561294436454773,0.5487958192825317,1.5691845417022705
396,0.6092730164527893,0.6535739302635193,1.4753844738006592
397,0.7341858148574829,0.6991040110588074,1.4169840812683105
398,0.6037230491638184,0.6614475250244141,1.7309406995773315
399,0.5060375332832336,0.6604882478713989,1.6441576480865479
400,0.6495692133903503,0.5687925815582275,1.3658666610717773
401,0.758652925491333,0.5692741870880127,1.3718763589859009
402,0.7376234531402588,0.6105296611785889,2.250429153442383
403,0.4828384220600128,0.7448588609695435,1.794263482093811
404,0.7097615599632263,0.5494213104248047,1.111146092414856
405,0.6752568483352661,0.5192708373069763,1.0593818426132202
406,0.6814634203910828,0.56373131275177,1.1262294054031372
407,0.5380250215530396,0.4926031231880188,1.7498044967651367
408,0.41203221678733826,0.562028706073761,1.987668514251709
409,0.46135127544403076,0.46243375539779663,1.7334460020065308
410,0.6561123728752136,0.5172687768936157,1.5070555210113525
411,0.776233434677124,0.6073800921440125,1.3626129627227783
412,0.7089189887046814,0.7434238195419312,1.4137904644012451
413,0.5696827173233032,0.7092907428741455,1.6317839622497559
414,0.4578990042209625,0.5623775720596313,1.9049763679504395
415,0.5086533427238464,0.522357702255249,1.9138559103012085
416,0.4892728328704834,0.5236760377883911,1.758285403251648
417,0.5855475664138794,0.5770351886749268,1.4619591236114502
418,0.6491902470588684,0.5977559089660645,1.451035737991333
419,0.5744152069091797,0.6435214281082153,1.501882553100586
420,0.5401526689529419,0.6360663175582886,1.4714285135269165
421,0.5193823575973511,0.6051077842712402,1.420706033706665
422,0.6042896509170532,0.5810055732727051,1.3426389694213867
423,0.7149869799613953,0.6583124995231628,1.144352912902832
424,0.6224576234817505,0.5937595963478088,1.3586525917053223
425,0.5699859857559204,0.6155729293823242,1.4153716564178467
426,0.6000197529792786,0.6770079135894775,1.4042463302612305
427,0.6318167448043823,0.6525617837905884,1.3908398151397705
428,0.6295362710952759,0.5894668102264404,1.3062443733215332
429,0.7157678604125977,0.6562529802322388,1.3318229913711548
430,0.6289224028587341,0.6623798608779907,1.4389222860336304
431,0.6770182847976685,0.7367544770240784,1.3811640739440918
432,0.8504500985145569,0.6173539757728577,1.172034740447998
433,0.801354169845581,0.6892843842506409,1.3161230087280273
434,0.6241458058357239,0.6457828283309937,1.3696730136871338
435,0.5865088701248169,0.5760107040405273,1.4211695194244385
436,0.6256054043769836,0.6309890151023865,1.28412663936615
437,0.6174826622009277,0.6431064605712891,1.2251332998275757
438,0.6819093227386475,0.5990638136863708,1.3482578992843628
439,0.7236118316650391,0.6022796630859375,1.21998929977417
440,0.7320125102996826,0.7104359269142151,1.2037235498428345
441,0.5503720045089722,0.6337926983833313,1.4842292070388794
442,0.6818910837173462,0.7234987020492554,1.1670582294464111
443,0.8034023642539978,0.6276679039001465,1.0941354036331177
444,0.7417866587638855,0.6458804607391357,1.0378179550170898
445,0.6715332865715027,0.6346200108528137,1.1043663024902344
446,0.637908399105072,0.645244836807251,1.1126430034637451
447,0.639115571975708,0.6141129732131958,1.1410527229309082
448,0.5882741808891296,0.5814341306686401,1.1594836711883545
449,0.6503310203552246,0.5729714632034302,1.1521633863449097
450,0.6526642441749573,0.579776406288147,1.1293812990188599
451,0.7243481278419495,0.6847191452980042,1.0608078241348267
452,0.750731885433197,0.6737369298934937,0.9887923002243042
453,0.8071256875991821,0.7057095766067505,1.0117707252502441
454,0.8101018667221069,0.7067316770553589,0.9395675659179688
455,0.655023992061615,0.7062092423439026,1.1807245016098022
456,0.5431308150291443,0.7123380899429321,1.4008028507232666
457,0.547947108745575,0.6133687496185303,1.341478943824768
458,0.6669933795928955,0.6176242232322693,1.2019212245941162
459,0.6341695785522461,0.6481007933616638,1.2003135681152344
460,0.6189225912094116,0.5955525040626526,1.1104271411895752
461,0.7286810278892517,0.6877444386482239,0.9798485040664673
462,0.7032020688056946,0.6531218886375427,0.9489718079566956
463,0.7267388105392456,0.6340323686599731,0.8895694017410278
464,0.7643315196037292,0.6032463312149048,0.8150659799575806
465,0.7347308397293091,0.5935592651367188,0.8900948166847229
466,0.6113181114196777,0.5854758024215698,1.0532013177871704
467,0.5997037887573242,0.546151876449585,1.1951112747192383
468,0.6511035561561584,0.6438802480697632,1.0654114484786987
469,0.7533376812934875,0.6201183795928955,0.9670052528381348
470,0.8028424978256226,0.6691248416900635,0.8937686085700989
471,0.7654138803482056,0.7019825577735901,0.9887317419052124
472,0.7078725099563599,0.7055131793022156,1.1224067211151123
473,0.6394228339195251,0.6699591875076294,1.0350733995437622
474,0.6895076036453247,0.6742423176765442,0.9930483102798462
475,0.6606563329696655,0.645433247089386,1.0539003610610962
476,0.5933733582496643,0.6530057191848755,1.0810425281524658
477,0.5989019274711609,0.5962509512901306,1.1189519166946411
478,0.6351529359817505,0.5846989154815674,1.0070164203643799
479,0.6597526669502258,0.581009566783905,0.957352876663208
480,0.6818748116493225,0.6390291452407837,0.9657964706420898
481,0.733189582824707,0.6195744872093201,0.9586572647094727
482,0.7531749606132507,0.6697620153427124,0.9646626710891724
483,0.6579242944717407,0.725864052772522,1.0860087871551514
484,0.6260890960693359,0.6943482756614685,1.1401093006134033
485,0.6319462656974792,0.6445978879928589,1.1527743339538574
486,0.7297689914703369,0.6276108622550964,1.1036880016326904
487,0.8563413023948669,0.678259015083313,0.9404611587524414
488,0.8340190649032593,0.722876787185669,0.9325358271598816
